2022-12-19/12:51:51		'App_Logger' object is not callable
2022-12-19/18:54:57		Column_number :: 20	Column_names :: {'CustomerID': 'INTEGER', 'ProdTaken': 'INTEGER', 'Age': 'FLOAT', 'TypeofContact': 'OBJECT', 'CityTier': 'INTEGER', 'DurationOfPitch': 'FLOAT', 'Occupation': 'OBJECT', 'Gender': 'OBJECT', 'NumberOfPersonVisiting': 'INTEGER', 'NumberOfFollowups': 'FLOAT', 'ProductPitched': 'OBJECT', 'PreferredPropertyStar': 'FLOAT', 'MaritalStatus': 'OBJECT', 'NumberOfTrips': 'OBJECT', 'Passport': 'INTEGER', 'PitchSatisfactionScore': 'INTEGER', 'OwnCar': 'INTEGER', 'NumberOfChildrenVisiting': 'FLOAT', 'Designation': 'OBJECT', 'MonthlyIncome': 'FLOAT'}
2022-12-19/18:56:07		Column_number :: 20	Column_names :: {'CustomerID': 'INTEGER', 'ProdTaken': 'INTEGER', 'Age': 'FLOAT', 'TypeofContact': 'OBJECT', 'CityTier': 'INTEGER', 'DurationOfPitch': 'FLOAT', 'Occupation': 'OBJECT', 'Gender': 'OBJECT', 'NumberOfPersonVisiting': 'INTEGER', 'NumberOfFollowups': 'FLOAT', 'ProductPitched': 'OBJECT', 'PreferredPropertyStar': 'FLOAT', 'MaritalStatus': 'OBJECT', 'NumberOfTrips': 'OBJECT', 'Passport': 'INTEGER', 'PitchSatisfactionScore': 'INTEGER', 'OwnCar': 'INTEGER', 'NumberOfChildrenVisiting': 'FLOAT', 'Designation': 'OBJECT', 'MonthlyIncome': 'FLOAT'}
2022-12-19/19:05:19		Column_number :: 20	Column_names :: {'CustomerID': 'INTEGER', 'ProdTaken': 'INTEGER', 'Age': 'FLOAT', 'TypeofContact': 'OBJECT', 'CityTier': 'INTEGER', 'DurationOfPitch': 'FLOAT', 'Occupation': 'OBJECT', 'Gender': 'OBJECT', 'NumberOfPersonVisiting': 'INTEGER', 'NumberOfFollowups': 'FLOAT', 'ProductPitched': 'OBJECT', 'PreferredPropertyStar': 'FLOAT', 'MaritalStatus': 'OBJECT', 'NumberOfTrips': 'OBJECT', 'Passport': 'INTEGER', 'PitchSatisfactionScore': 'INTEGER', 'OwnCar': 'INTEGER', 'NumberOfChildrenVisiting': 'FLOAT', 'Designation': 'OBJECT', 'MonthlyIncome': 'FLOAT'}
2022-12-19/19:06:57		Column_number :: 20	Column_names :: {'CustomerID': 'INTEGER', 'ProdTaken': 'INTEGER', 'Age': 'FLOAT', 'TypeofContact': 'OBJECT', 'CityTier': 'INTEGER', 'DurationOfPitch': 'FLOAT', 'Occupation': 'OBJECT', 'Gender': 'OBJECT', 'NumberOfPersonVisiting': 'INTEGER', 'NumberOfFollowups': 'FLOAT', 'ProductPitched': 'OBJECT', 'PreferredPropertyStar': 'FLOAT', 'MaritalStatus': 'OBJECT', 'NumberOfTrips': 'OBJECT', 'Passport': 'INTEGER', 'PitchSatisfactionScore': 'INTEGER', 'OwnCar': 'INTEGER', 'NumberOfChildrenVisiting': 'FLOAT', 'Designation': 'OBJECT', 'MonthlyIncome': 'FLOAT'}
2022-12-19/19:16:07		Column_number :: 20	Column_names :: {'CustomerID': 'INTEGER', 'ProdTaken': 'INTEGER', 'Age': 'FLOAT', 'TypeofContact': 'OBJECT', 'CityTier': 'INTEGER', 'DurationOfPitch': 'FLOAT', 'Occupation': 'OBJECT', 'Gender': 'OBJECT', 'NumberOfPersonVisiting': 'INTEGER', 'NumberOfFollowups': 'FLOAT', 'ProductPitched': 'OBJECT', 'PreferredPropertyStar': 'FLOAT', 'MaritalStatus': 'OBJECT', 'NumberOfTrips': 'OBJECT', 'Passport': 'INTEGER', 'PitchSatisfactionScore': 'INTEGER', 'OwnCar': 'INTEGER', 'NumberOfChildrenVisiting': 'FLOAT', 'Designation': 'OBJECT', 'MonthlyIncome': 'FLOAT'}
2022-12-19/19:16:32		Column_number :: 20	Column_names :: {'CustomerID': 'INTEGER', 'ProdTaken': 'INTEGER', 'Age': 'FLOAT', 'TypeofContact': 'OBJECT', 'CityTier': 'INTEGER', 'DurationOfPitch': 'FLOAT', 'Occupation': 'OBJECT', 'Gender': 'OBJECT', 'NumberOfPersonVisiting': 'INTEGER', 'NumberOfFollowups': 'FLOAT', 'ProductPitched': 'OBJECT', 'PreferredPropertyStar': 'FLOAT', 'MaritalStatus': 'OBJECT', 'NumberOfTrips': 'OBJECT', 'Passport': 'INTEGER', 'PitchSatisfactionScore': 'INTEGER', 'OwnCar': 'INTEGER', 'NumberOfChildrenVisiting': 'FLOAT', 'Designation': 'OBJECT', 'MonthlyIncome': 'FLOAT'}
2022-12-19/19:18:22		Column_number :: 20	Column_names :: {'CustomerID': 'INTEGER', 'ProdTaken': 'INTEGER', 'Age': 'FLOAT', 'TypeofContact': 'OBJECT', 'CityTier': 'INTEGER', 'DurationOfPitch': 'FLOAT', 'Occupation': 'OBJECT', 'Gender': 'OBJECT', 'NumberOfPersonVisiting': 'INTEGER', 'NumberOfFollowups': 'FLOAT', 'ProductPitched': 'OBJECT', 'PreferredPropertyStar': 'FLOAT', 'MaritalStatus': 'OBJECT', 'NumberOfTrips': 'OBJECT', 'Passport': 'INTEGER', 'PitchSatisfactionScore': 'INTEGER', 'OwnCar': 'INTEGER', 'NumberOfChildrenVisiting': 'FLOAT', 'Designation': 'OBJECT', 'MonthlyIncome': 'FLOAT'}
2022-12-19/19:18:52		Column_number :: 20	Column_names :: {'CustomerID': 'INTEGER', 'ProdTaken': 'INTEGER', 'Age': 'FLOAT', 'TypeofContact': 'OBJECT', 'CityTier': 'INTEGER', 'DurationOfPitch': 'FLOAT', 'Occupation': 'OBJECT', 'Gender': 'OBJECT', 'NumberOfPersonVisiting': 'INTEGER', 'NumberOfFollowups': 'FLOAT', 'ProductPitched': 'OBJECT', 'PreferredPropertyStar': 'FLOAT', 'MaritalStatus': 'OBJECT', 'NumberOfTrips': 'OBJECT', 'Passport': 'INTEGER', 'PitchSatisfactionScore': 'INTEGER', 'OwnCar': 'INTEGER', 'NumberOfChildrenVisiting': 'FLOAT', 'Designation': 'OBJECT', 'MonthlyIncome': 'FLOAT'}
2022-12-19/19:19:14		Column_number :: 20	Column_names :: {'CustomerID': 'INTEGER', 'ProdTaken': 'INTEGER', 'Age': 'FLOAT', 'TypeofContact': 'OBJECT', 'CityTier': 'INTEGER', 'DurationOfPitch': 'FLOAT', 'Occupation': 'OBJECT', 'Gender': 'OBJECT', 'NumberOfPersonVisiting': 'INTEGER', 'NumberOfFollowups': 'FLOAT', 'ProductPitched': 'OBJECT', 'PreferredPropertyStar': 'FLOAT', 'MaritalStatus': 'OBJECT', 'NumberOfTrips': 'OBJECT', 'Passport': 'INTEGER', 'PitchSatisfactionScore': 'INTEGER', 'OwnCar': 'INTEGER', 'NumberOfChildrenVisiting': 'FLOAT', 'Designation': 'OBJECT', 'MonthlyIncome': 'FLOAT'}
2022-12-20/12:21:44		Column_number :: 20	Column_names :: {'CustomerID': 'INTEGER', 'ProdTaken': 'INTEGER', 'Age': 'FLOAT', 'TypeofContact': 'OBJECT', 'CityTier': 'INTEGER', 'DurationOfPitch': 'FLOAT', 'Occupation': 'OBJECT', 'Gender': 'OBJECT', 'NumberOfPersonVisiting': 'INTEGER', 'NumberOfFollowups': 'FLOAT', 'ProductPitched': 'OBJECT', 'PreferredPropertyStar': 'FLOAT', 'MaritalStatus': 'OBJECT', 'NumberOfTrips': 'OBJECT', 'Passport': 'INTEGER', 'PitchSatisfactionScore': 'INTEGER', 'OwnCar': 'INTEGER', 'NumberOfChildrenVisiting': 'FLOAT', 'Designation': 'OBJECT', 'MonthlyIncome': 'FLOAT'}
2022-12-20/12:23:14		Column_number :: 20	Column_names :: {'CustomerID': 'INTEGER', 'ProdTaken': 'INTEGER', 'Age': 'FLOAT', 'TypeofContact': 'OBJECT', 'CityTier': 'INTEGER', 'DurationOfPitch': 'FLOAT', 'Occupation': 'OBJECT', 'Gender': 'OBJECT', 'NumberOfPersonVisiting': 'INTEGER', 'NumberOfFollowups': 'FLOAT', 'ProductPitched': 'OBJECT', 'PreferredPropertyStar': 'FLOAT', 'MaritalStatus': 'OBJECT', 'NumberOfTrips': 'OBJECT', 'Passport': 'INTEGER', 'PitchSatisfactionScore': 'INTEGER', 'OwnCar': 'INTEGER', 'NumberOfChildrenVisiting': 'FLOAT', 'Designation': 'OBJECT', 'MonthlyIncome': 'FLOAT'}
2022-12-20/12:23:43		Column_number :: 20	Column_names :: {'CustomerID': 'INTEGER', 'ProdTaken': 'INTEGER', 'Age': 'FLOAT', 'TypeofContact': 'OBJECT', 'CityTier': 'INTEGER', 'DurationOfPitch': 'FLOAT', 'Occupation': 'OBJECT', 'Gender': 'OBJECT', 'NumberOfPersonVisiting': 'INTEGER', 'NumberOfFollowups': 'FLOAT', 'ProductPitched': 'OBJECT', 'PreferredPropertyStar': 'FLOAT', 'MaritalStatus': 'OBJECT', 'NumberOfTrips': 'OBJECT', 'Passport': 'INTEGER', 'PitchSatisfactionScore': 'INTEGER', 'OwnCar': 'INTEGER', 'NumberOfChildrenVisiting': 'FLOAT', 'Designation': 'OBJECT', 'MonthlyIncome': 'FLOAT'}
2022-12-20/12:25:18		Column_number :: 20	Column_names :: {'CustomerID': 'INTEGER', 'ProdTaken': 'INTEGER', 'Age': 'FLOAT', 'TypeofContact': 'OBJECT', 'CityTier': 'INTEGER', 'DurationOfPitch': 'FLOAT', 'Occupation': 'OBJECT', 'Gender': 'OBJECT', 'NumberOfPersonVisiting': 'INTEGER', 'NumberOfFollowups': 'FLOAT', 'ProductPitched': 'OBJECT', 'PreferredPropertyStar': 'FLOAT', 'MaritalStatus': 'OBJECT', 'NumberOfTrips': 'OBJECT', 'Passport': 'INTEGER', 'PitchSatisfactionScore': 'INTEGER', 'OwnCar': 'INTEGER', 'NumberOfChildrenVisiting': 'FLOAT', 'Designation': 'OBJECT', 'MonthlyIncome': 'FLOAT'}
2022-12-20/12:28:21		Column_number :: 20	Column_names :: {'CustomerID': 'INTEGER', 'ProdTaken': 'INTEGER', 'Age': 'FLOAT', 'TypeofContact': 'OBJECT', 'CityTier': 'INTEGER', 'DurationOfPitch': 'FLOAT', 'Occupation': 'OBJECT', 'Gender': 'OBJECT', 'NumberOfPersonVisiting': 'INTEGER', 'NumberOfFollowups': 'FLOAT', 'ProductPitched': 'OBJECT', 'PreferredPropertyStar': 'FLOAT', 'MaritalStatus': 'OBJECT', 'NumberOfTrips': 'OBJECT', 'Passport': 'INTEGER', 'PitchSatisfactionScore': 'INTEGER', 'OwnCar': 'INTEGER', 'NumberOfChildrenVisiting': 'FLOAT', 'Designation': 'OBJECT', 'MonthlyIncome': 'FLOAT'}
2022-12-20/12:29:18		Column_number :: 20	Column_names :: {'CustomerID': 'INTEGER', 'ProdTaken': 'INTEGER', 'Age': 'FLOAT', 'TypeofContact': 'OBJECT', 'CityTier': 'INTEGER', 'DurationOfPitch': 'FLOAT', 'Occupation': 'OBJECT', 'Gender': 'OBJECT', 'NumberOfPersonVisiting': 'INTEGER', 'NumberOfFollowups': 'FLOAT', 'ProductPitched': 'OBJECT', 'PreferredPropertyStar': 'FLOAT', 'MaritalStatus': 'OBJECT', 'NumberOfTrips': 'OBJECT', 'Passport': 'INTEGER', 'PitchSatisfactionScore': 'INTEGER', 'OwnCar': 'INTEGER', 'NumberOfChildrenVisiting': 'FLOAT', 'Designation': 'OBJECT', 'MonthlyIncome': 'FLOAT'}
2022-12-20/12:29:56		Column_number :: 20	Column_names :: {'CustomerID': 'INTEGER', 'ProdTaken': 'INTEGER', 'Age': 'FLOAT', 'TypeofContact': 'OBJECT', 'CityTier': 'INTEGER', 'DurationOfPitch': 'FLOAT', 'Occupation': 'OBJECT', 'Gender': 'OBJECT', 'NumberOfPersonVisiting': 'INTEGER', 'NumberOfFollowups': 'FLOAT', 'ProductPitched': 'OBJECT', 'PreferredPropertyStar': 'FLOAT', 'MaritalStatus': 'OBJECT', 'NumberOfTrips': 'OBJECT', 'Passport': 'INTEGER', 'PitchSatisfactionScore': 'INTEGER', 'OwnCar': 'INTEGER', 'NumberOfChildrenVisiting': 'FLOAT', 'Designation': 'OBJECT', 'MonthlyIncome': 'FLOAT'}
2022-12-20/12:32:42		Column_number :: 20	Column_names :: {'CustomerID': 'INTEGER', 'ProdTaken': 'INTEGER', 'Age': 'FLOAT', 'TypeofContact': 'OBJECT', 'CityTier': 'INTEGER', 'DurationOfPitch': 'FLOAT', 'Occupation': 'OBJECT', 'Gender': 'OBJECT', 'NumberOfPersonVisiting': 'INTEGER', 'NumberOfFollowups': 'FLOAT', 'ProductPitched': 'OBJECT', 'PreferredPropertyStar': 'FLOAT', 'MaritalStatus': 'OBJECT', 'NumberOfTrips': 'OBJECT', 'Passport': 'INTEGER', 'PitchSatisfactionScore': 'INTEGER', 'OwnCar': 'INTEGER', 'NumberOfChildrenVisiting': 'FLOAT', 'Designation': 'OBJECT', 'MonthlyIncome': 'FLOAT'}
2022-12-20/12:34:17		Column_number :: 20	Column_names :: {'CustomerID': 'INTEGER', 'ProdTaken': 'INTEGER', 'Age': 'FLOAT', 'TypeofContact': 'OBJECT', 'CityTier': 'INTEGER', 'DurationOfPitch': 'FLOAT', 'Occupation': 'OBJECT', 'Gender': 'OBJECT', 'NumberOfPersonVisiting': 'INTEGER', 'NumberOfFollowups': 'FLOAT', 'ProductPitched': 'OBJECT', 'PreferredPropertyStar': 'FLOAT', 'MaritalStatus': 'OBJECT', 'NumberOfTrips': 'OBJECT', 'Passport': 'INTEGER', 'PitchSatisfactionScore': 'INTEGER', 'OwnCar': 'INTEGER', 'NumberOfChildrenVisiting': 'FLOAT', 'Designation': 'OBJECT', 'MonthlyIncome': 'FLOAT'}
2022-12-20/12:40:20		Column_number :: 20	Column_names :: {'CustomerID': 'INTEGER', 'ProdTaken': 'INTEGER', 'Age': 'FLOAT', 'TypeofContact': 'OBJECT', 'CityTier': 'INTEGER', 'DurationOfPitch': 'FLOAT', 'Occupation': 'OBJECT', 'Gender': 'OBJECT', 'NumberOfPersonVisiting': 'INTEGER', 'NumberOfFollowups': 'FLOAT', 'ProductPitched': 'OBJECT', 'PreferredPropertyStar': 'FLOAT', 'MaritalStatus': 'OBJECT', 'NumberOfTrips': 'OBJECT', 'Passport': 'INTEGER', 'PitchSatisfactionScore': 'INTEGER', 'OwnCar': 'INTEGER', 'NumberOfChildrenVisiting': 'FLOAT', 'Designation': 'OBJECT', 'MonthlyIncome': 'FLOAT'}
2022-12-20/12:55:23		Column_number :: 20	Column_names :: {'CustomerID': 'INTEGER', 'ProdTaken': 'INTEGER', 'Age': 'FLOAT', 'TypeofContact': 'OBJECT', 'CityTier': 'INTEGER', 'DurationOfPitch': 'FLOAT', 'Occupation': 'OBJECT', 'Gender': 'OBJECT', 'NumberOfPersonVisiting': 'INTEGER', 'NumberOfFollowups': 'FLOAT', 'ProductPitched': 'OBJECT', 'PreferredPropertyStar': 'FLOAT', 'MaritalStatus': 'OBJECT', 'NumberOfTrips': 'OBJECT', 'Passport': 'INTEGER', 'PitchSatisfactionScore': 'INTEGER', 'OwnCar': 'INTEGER', 'NumberOfChildrenVisiting': 'FLOAT', 'Designation': 'OBJECT', 'MonthlyIncome': 'FLOAT'}
2022-12-20/12:57:09		Column_number :: 20	Column_names :: {'CustomerID': 'INTEGER', 'ProdTaken': 'INTEGER', 'Age': 'FLOAT', 'TypeofContact': 'OBJECT', 'CityTier': 'INTEGER', 'DurationOfPitch': 'FLOAT', 'Occupation': 'OBJECT', 'Gender': 'OBJECT', 'NumberOfPersonVisiting': 'INTEGER', 'NumberOfFollowups': 'FLOAT', 'ProductPitched': 'OBJECT', 'PreferredPropertyStar': 'FLOAT', 'MaritalStatus': 'OBJECT', 'NumberOfTrips': 'OBJECT', 'Passport': 'INTEGER', 'PitchSatisfactionScore': 'INTEGER', 'OwnCar': 'INTEGER', 'NumberOfChildrenVisiting': 'FLOAT', 'Designation': 'OBJECT', 'MonthlyIncome': 'FLOAT'}
2022-12-20/13:01:09		Column_number :: 20	Column_names :: {'CustomerID': 'INTEGER', 'ProdTaken': 'INTEGER', 'Age': 'FLOAT', 'TypeofContact': 'OBJECT', 'CityTier': 'INTEGER', 'DurationOfPitch': 'FLOAT', 'Occupation': 'OBJECT', 'Gender': 'OBJECT', 'NumberOfPersonVisiting': 'INTEGER', 'NumberOfFollowups': 'FLOAT', 'ProductPitched': 'OBJECT', 'PreferredPropertyStar': 'FLOAT', 'MaritalStatus': 'OBJECT', 'NumberOfTrips': 'OBJECT', 'Passport': 'INTEGER', 'PitchSatisfactionScore': 'INTEGER', 'OwnCar': 'INTEGER', 'NumberOfChildrenVisiting': 'FLOAT', 'Designation': 'OBJECT', 'MonthlyIncome': 'FLOAT'}
2022-12-20/13:01:57		Column_number :: 20	Column_names :: {'CustomerID': 'INTEGER', 'ProdTaken': 'INTEGER', 'Age': 'FLOAT', 'TypeofContact': 'OBJECT', 'CityTier': 'INTEGER', 'DurationOfPitch': 'FLOAT', 'Occupation': 'OBJECT', 'Gender': 'OBJECT', 'NumberOfPersonVisiting': 'INTEGER', 'NumberOfFollowups': 'FLOAT', 'ProductPitched': 'OBJECT', 'PreferredPropertyStar': 'FLOAT', 'MaritalStatus': 'OBJECT', 'NumberOfTrips': 'OBJECT', 'Passport': 'INTEGER', 'PitchSatisfactionScore': 'INTEGER', 'OwnCar': 'INTEGER', 'NumberOfChildrenVisiting': 'FLOAT', 'Designation': 'OBJECT', 'MonthlyIncome': 'FLOAT'}
2022-12-20/13:04:06		Column_number :: 20	Column_names :: {'CustomerID': 'INTEGER', 'ProdTaken': 'INTEGER', 'Age': 'FLOAT', 'TypeofContact': 'OBJECT', 'CityTier': 'INTEGER', 'DurationOfPitch': 'FLOAT', 'Occupation': 'OBJECT', 'Gender': 'OBJECT', 'NumberOfPersonVisiting': 'INTEGER', 'NumberOfFollowups': 'FLOAT', 'ProductPitched': 'OBJECT', 'PreferredPropertyStar': 'FLOAT', 'MaritalStatus': 'OBJECT', 'NumberOfTrips': 'OBJECT', 'Passport': 'INTEGER', 'PitchSatisfactionScore': 'INTEGER', 'OwnCar': 'INTEGER', 'NumberOfChildrenVisiting': 'FLOAT', 'Designation': 'OBJECT', 'MonthlyIncome': 'FLOAT'}
2022-12-20/13:06:26		Column_number :: 20	Column_names :: {'CustomerID': 'INTEGER', 'ProdTaken': 'INTEGER', 'Age': 'FLOAT', 'TypeofContact': 'OBJECT', 'CityTier': 'INTEGER', 'DurationOfPitch': 'FLOAT', 'Occupation': 'OBJECT', 'Gender': 'OBJECT', 'NumberOfPersonVisiting': 'INTEGER', 'NumberOfFollowups': 'FLOAT', 'ProductPitched': 'OBJECT', 'PreferredPropertyStar': 'FLOAT', 'MaritalStatus': 'OBJECT', 'NumberOfTrips': 'OBJECT', 'Passport': 'INTEGER', 'PitchSatisfactionScore': 'INTEGER', 'OwnCar': 'INTEGER', 'NumberOfChildrenVisiting': 'FLOAT', 'Designation': 'OBJECT', 'MonthlyIncome': 'FLOAT'}
2022-12-20/13:07:30		Column_number :: 20	Column_names :: {'CustomerID': 'INTEGER', 'ProdTaken': 'INTEGER', 'Age': 'FLOAT', 'TypeofContact': 'OBJECT', 'CityTier': 'INTEGER', 'DurationOfPitch': 'FLOAT', 'Occupation': 'OBJECT', 'Gender': 'OBJECT', 'NumberOfPersonVisiting': 'INTEGER', 'NumberOfFollowups': 'FLOAT', 'ProductPitched': 'OBJECT', 'PreferredPropertyStar': 'FLOAT', 'MaritalStatus': 'OBJECT', 'NumberOfTrips': 'OBJECT', 'Passport': 'INTEGER', 'PitchSatisfactionScore': 'INTEGER', 'OwnCar': 'INTEGER', 'NumberOfChildrenVisiting': 'FLOAT', 'Designation': 'OBJECT', 'MonthlyIncome': 'FLOAT'}
2022-12-20/13:09:20		Column_number :: 20	Column_names :: {'CustomerID': 'INTEGER', 'ProdTaken': 'INTEGER', 'Age': 'FLOAT', 'TypeofContact': 'OBJECT', 'CityTier': 'INTEGER', 'DurationOfPitch': 'FLOAT', 'Occupation': 'OBJECT', 'Gender': 'OBJECT', 'NumberOfPersonVisiting': 'INTEGER', 'NumberOfFollowups': 'FLOAT', 'ProductPitched': 'OBJECT', 'PreferredPropertyStar': 'FLOAT', 'MaritalStatus': 'OBJECT', 'NumberOfTrips': 'OBJECT', 'Passport': 'INTEGER', 'PitchSatisfactionScore': 'INTEGER', 'OwnCar': 'INTEGER', 'NumberOfChildrenVisiting': 'FLOAT', 'Designation': 'OBJECT', 'MonthlyIncome': 'FLOAT'}
2022-12-20/13:13:11		Column_number :: 20	Column_names :: {'CustomerID': 'INTEGER', 'ProdTaken': 'INTEGER', 'Age': 'FLOAT', 'TypeofContact': 'OBJECT', 'CityTier': 'INTEGER', 'DurationOfPitch': 'FLOAT', 'Occupation': 'OBJECT', 'Gender': 'OBJECT', 'NumberOfPersonVisiting': 'INTEGER', 'NumberOfFollowups': 'FLOAT', 'ProductPitched': 'OBJECT', 'PreferredPropertyStar': 'FLOAT', 'MaritalStatus': 'OBJECT', 'NumberOfTrips': 'OBJECT', 'Passport': 'INTEGER', 'PitchSatisfactionScore': 'INTEGER', 'OwnCar': 'INTEGER', 'NumberOfChildrenVisiting': 'FLOAT', 'Designation': 'OBJECT', 'MonthlyIncome': 'FLOAT'}
2022-12-20/13:14:06		Column_number :: 20	Column_names :: {'CustomerID': 'INTEGER', 'ProdTaken': 'INTEGER', 'Age': 'FLOAT', 'TypeofContact': 'OBJECT', 'CityTier': 'INTEGER', 'DurationOfPitch': 'FLOAT', 'Occupation': 'OBJECT', 'Gender': 'OBJECT', 'NumberOfPersonVisiting': 'INTEGER', 'NumberOfFollowups': 'FLOAT', 'ProductPitched': 'OBJECT', 'PreferredPropertyStar': 'FLOAT', 'MaritalStatus': 'OBJECT', 'NumberOfTrips': 'OBJECT', 'Passport': 'INTEGER', 'PitchSatisfactionScore': 'INTEGER', 'OwnCar': 'INTEGER', 'NumberOfChildrenVisiting': 'FLOAT', 'Designation': 'OBJECT', 'MonthlyIncome': 'FLOAT'}
2022-12-20/13:14:29		Column_number :: 20	Column_names :: {'CustomerID': 'INTEGER', 'ProdTaken': 'INTEGER', 'Age': 'FLOAT', 'TypeofContact': 'OBJECT', 'CityTier': 'INTEGER', 'DurationOfPitch': 'FLOAT', 'Occupation': 'OBJECT', 'Gender': 'OBJECT', 'NumberOfPersonVisiting': 'INTEGER', 'NumberOfFollowups': 'FLOAT', 'ProductPitched': 'OBJECT', 'PreferredPropertyStar': 'FLOAT', 'MaritalStatus': 'OBJECT', 'NumberOfTrips': 'OBJECT', 'Passport': 'INTEGER', 'PitchSatisfactionScore': 'INTEGER', 'OwnCar': 'INTEGER', 'NumberOfChildrenVisiting': 'FLOAT', 'Designation': 'OBJECT', 'MonthlyIncome': 'FLOAT'}
2022-12-20/13:22:30		Column_number :: 20	Column_names :: {'CustomerID': 'INTEGER', 'ProdTaken': 'INTEGER', 'Age': 'FLOAT', 'TypeofContact': 'OBJECT', 'CityTier': 'INTEGER', 'DurationOfPitch': 'FLOAT', 'Occupation': 'OBJECT', 'Gender': 'OBJECT', 'NumberOfPersonVisiting': 'INTEGER', 'NumberOfFollowups': 'FLOAT', 'ProductPitched': 'OBJECT', 'PreferredPropertyStar': 'FLOAT', 'MaritalStatus': 'OBJECT', 'NumberOfTrips': 'OBJECT', 'Passport': 'INTEGER', 'PitchSatisfactionScore': 'INTEGER', 'OwnCar': 'INTEGER', 'NumberOfChildrenVisiting': 'FLOAT', 'Designation': 'OBJECT', 'MonthlyIncome': 'FLOAT'}
2022-12-20/13:28:08		Column_number :: 20	Column_names :: {'CustomerID': 'INTEGER', 'ProdTaken': 'INTEGER', 'Age': 'FLOAT', 'TypeofContact': 'OBJECT', 'CityTier': 'INTEGER', 'DurationOfPitch': 'FLOAT', 'Occupation': 'OBJECT', 'Gender': 'OBJECT', 'NumberOfPersonVisiting': 'INTEGER', 'NumberOfFollowups': 'FLOAT', 'ProductPitched': 'OBJECT', 'PreferredPropertyStar': 'FLOAT', 'MaritalStatus': 'OBJECT', 'NumberOfTrips': 'OBJECT', 'Passport': 'INTEGER', 'PitchSatisfactionScore': 'INTEGER', 'OwnCar': 'INTEGER', 'NumberOfChildrenVisiting': 'FLOAT', 'Designation': 'OBJECT', 'MonthlyIncome': 'FLOAT'}
2022-12-20/13:28:28		Column_number :: 20	Column_names :: {'CustomerID': 'INTEGER', 'ProdTaken': 'INTEGER', 'Age': 'FLOAT', 'TypeofContact': 'OBJECT', 'CityTier': 'INTEGER', 'DurationOfPitch': 'FLOAT', 'Occupation': 'OBJECT', 'Gender': 'OBJECT', 'NumberOfPersonVisiting': 'INTEGER', 'NumberOfFollowups': 'FLOAT', 'ProductPitched': 'OBJECT', 'PreferredPropertyStar': 'FLOAT', 'MaritalStatus': 'OBJECT', 'NumberOfTrips': 'OBJECT', 'Passport': 'INTEGER', 'PitchSatisfactionScore': 'INTEGER', 'OwnCar': 'INTEGER', 'NumberOfChildrenVisiting': 'FLOAT', 'Designation': 'OBJECT', 'MonthlyIncome': 'FLOAT'}
2022-12-20/13:32:08		Column_number :: 20	Column_names :: {'CustomerID': 'INTEGER', 'ProdTaken': 'INTEGER', 'Age': 'FLOAT', 'TypeofContact': 'OBJECT', 'CityTier': 'INTEGER', 'DurationOfPitch': 'FLOAT', 'Occupation': 'OBJECT', 'Gender': 'OBJECT', 'NumberOfPersonVisiting': 'INTEGER', 'NumberOfFollowups': 'FLOAT', 'ProductPitched': 'OBJECT', 'PreferredPropertyStar': 'FLOAT', 'MaritalStatus': 'OBJECT', 'NumberOfTrips': 'OBJECT', 'Passport': 'INTEGER', 'PitchSatisfactionScore': 'INTEGER', 'OwnCar': 'INTEGER', 'NumberOfChildrenVisiting': 'FLOAT', 'Designation': 'OBJECT', 'MonthlyIncome': 'FLOAT'}
2022-12-20/14:45:22		Column_number :: 20	Column_names :: {'CustomerID': 'INTEGER', 'ProdTaken': 'INTEGER', 'Age': 'FLOAT', 'TypeofContact': 'OBJECT', 'CityTier': 'INTEGER', 'DurationOfPitch': 'FLOAT', 'Occupation': 'OBJECT', 'Gender': 'OBJECT', 'NumberOfPersonVisiting': 'INTEGER', 'NumberOfFollowups': 'FLOAT', 'ProductPitched': 'OBJECT', 'PreferredPropertyStar': 'FLOAT', 'MaritalStatus': 'OBJECT', 'NumberOfTrips': 'OBJECT', 'Passport': 'INTEGER', 'PitchSatisfactionScore': 'INTEGER', 'OwnCar': 'INTEGER', 'NumberOfChildrenVisiting': 'FLOAT', 'Designation': 'OBJECT', 'MonthlyIncome': 'FLOAT'}
2022-12-20/14:45:32		Column_number :: 20	Column_names :: {'CustomerID': 'INTEGER', 'ProdTaken': 'INTEGER', 'Age': 'FLOAT', 'TypeofContact': 'OBJECT', 'CityTier': 'INTEGER', 'DurationOfPitch': 'FLOAT', 'Occupation': 'OBJECT', 'Gender': 'OBJECT', 'NumberOfPersonVisiting': 'INTEGER', 'NumberOfFollowups': 'FLOAT', 'ProductPitched': 'OBJECT', 'PreferredPropertyStar': 'FLOAT', 'MaritalStatus': 'OBJECT', 'NumberOfTrips': 'OBJECT', 'Passport': 'INTEGER', 'PitchSatisfactionScore': 'INTEGER', 'OwnCar': 'INTEGER', 'NumberOfChildrenVisiting': 'FLOAT', 'Designation': 'OBJECT', 'MonthlyIncome': 'FLOAT'}
